,country,date,num_sites,cumulative_count,count,date_str,N0,n1,n2,percent_increase,R,C,standard_error,95_CI_below,95_CI_above,category,jhu_past_100
1426,Germany,2020-07-19,3.0,,0.0,2020-07-19,267.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,False
1427,Germany,2020-07-20,3.0,,0.0,2020-07-20,,0.0,0.0,,,,,,,All minus Severe,True
1428,Germany,2020-07-21,3.0,,0.0,2020-07-21,,0.0,0.0,,,,,,,All minus Severe,False
1429,Germany,2020-07-22,3.0,,1.0,2020-07-22,,1.0,0.0,,,,,,,All minus Severe,False
1430,Germany,2020-07-23,3.0,,0.0,2020-07-23,,0.0,1.0,,,,,,,All minus Severe,False
1431,Germany,2020-07-24,3.0,,3.0,2020-07-24,,3.0,0.0,,,,,,,All minus Severe,False
1432,Germany,2020-07-25,3.0,,1.0,2020-07-25,,1.0,3.0,,,,,,,All minus Severe,False
1433,Germany,2020-07-26,3.0,,0.0,2020-07-26,,0.0,1.0,,,,,,,All minus Severe,False
1434,Germany,2020-07-27,3.0,,0.0,2020-07-27,,0.0,0.0,,,,,,,All minus Severe,True
1435,Germany,2020-07-28,3.0,,0.0,2020-07-28,,0.0,0.0,,,,,,,All minus Severe,False
1436,Germany,2020-07-29,3.0,,2.0,2020-07-29,,2.0,0.0,,,,,,,All minus Severe,False
1437,Germany,2020-07-30,3.0,,1.0,2020-07-30,,1.0,2.0,,,,,,,All minus Severe,False
1438,Germany,2020-07-31,3.0,,0.0,2020-07-31,,0.0,1.0,,,,,,,All minus Severe,False
1439,Germany,2020-08-01,2.0,,1.0,2020-08-01,,1.0,0.0,,,,,,,All minus Severe,False
1440,Italy,2020-04-04,5.0,80.0,26.0,2020-04-04,,26.0,,,,,,,,All minus Severe,True
1441,Italy,2020-04-05,5.0,83.0,18.0,2020-04-05,80.0,18.0,26.0,22.5,22.5,21.5,20.33653846153846,12.661173938025133,30.338826061974867,All minus Severe,True
1442,Italy,2020-04-06,5.0,83.0,17.0,2020-04-06,83.0,17.0,18.0,20.481927710843372,20.481927710843372,19.481927710843372,24.443960581280944,9.79152426366694,29.172331158019805,All minus Severe,True
1443,Italy,2020-04-07,5.0,82.0,27.0,2020-04-07,83.0,27.0,17.0,32.53012048192771,32.53012048192771,31.53012048192771,64.16110935592121,15.830396990677716,47.22984397317771,All minus Severe,True
1444,Italy,2020-04-08,5.0,83.0,19.0,2020-04-08,82.0,19.0,27.0,23.170731707317074,23.170731707317074,22.170731707317074,20.742723687399476,13.244072347987078,31.09739106664707,All minus Severe,True
1445,Italy,2020-04-09,5.0,87.0,14.0,2020-04-09,83.0,14.0,19.0,16.867469879518072,16.867469879518072,15.867469879518072,15.862053158735131,8.0613400180184,23.673599741017746,All minus Severe,True
1446,Italy,2020-04-10,5.0,86.0,27.0,2020-04-10,87.0,27.0,14.0,31.03448275862069,31.03448275862069,30.03448275862069,71.01240020383896,13.517787065381448,46.55117845185993,All minus Severe,True
1447,Italy,2020-04-11,5.0,86.0,16.0,2020-04-11,86.0,16.0,27.0,18.6046511627907,18.6046511627907,17.6046511627907,13.508803557478517,10.400803597328927,24.80849872825247,All minus Severe,True
1448,Italy,2020-04-12,5.0,88.0,13.0,2020-04-12,86.0,13.0,16.0,15.11627906976744,15.11627906976744,14.11627906976744,15.22613574905354,6.468225520427969,21.764332619106913,All minus Severe,True
1449,Italy,2020-04-13,5.0,88.0,16.0,2020-04-13,88.0,16.0,13.0,18.181818181818183,18.181818181818183,17.181818181818183,26.82771773680865,7.029904054042865,27.3337323095935,All minus Severe,True
1450,Italy,2020-04-14,5.0,88.0,10.0,2020-04-14,88.0,10.0,16.0,11.363636363636363,11.363636363636363,10.363636363636363,8.78099173553719,4.5556196753649125,16.171653051907814,All minus Severe,True
1451,Italy,2020-04-15,5.0,88.0,22.0,2020-04-15,88.0,22.0,10.0,25.0,25.0,24.0,65.0,8.197974813334843,39.802025186665155,All minus Severe,True
1452,Italy,2020-04-16,5.0,89.0,17.0,2020-04-16,88.0,17.0,22.0,19.318181818181817,19.318181818181817,18.318181818181817,17.84137866265965,10.039326808551964,26.59703682781167,All minus Severe,True
1453,Italy,2020-04-17,5.0,89.0,12.0,2020-04-17,89.0,12.0,17.0,13.48314606741573,13.48314606741573,12.48314606741573,11.486963173099056,5.840231215802973,19.126060919028486,All minus Severe,True
1454,Italy,2020-04-18,5.0,90.0,9.0,2020-04-18,89.0,9.0,12.0,10.112359550561797,10.112359550561797,9.112359550561797,9.36434793586668,3.1145200203288113,15.110199080794782,All minus Severe,True
1455,Italy,2020-04-19,5.0,90.0,6.0,2020-04-19,90.0,6.0,9.0,6.666666666666667,6.666666666666667,5.666666666666667,5.679012345679013,0.9958536938362945,10.33747963949704,All minus Severe,True
1456,Italy,2020-04-20,5.0,89.0,9.0,2020-04-20,90.0,9.0,6.0,10.0,10.0,9.0,18.333333333333332,0.6077813819387821,17.392218618061218,All minus Severe,True
1457,Italy,2020-04-21,5.0,91.0,5.0,2020-04-21,89.0,5.0,9.0,5.617977528089887,5.617977528089887,4.617977528089887,4.131072114912538,0.6342698785945071,8.601685177585267,All minus Severe,True
1458,Italy,2020-04-22,5.0,90.0,20.0,2020-04-22,91.0,20.0,5.0,21.978021978021978,21.978021978021978,20.978021978021978,101.00229440888782,1.2800420257227216,40.676001930321235,All minus Severe,True
1459,Italy,2020-04-23,5.0,89.0,5.0,2020-04-23,90.0,5.0,20.0,5.555555555555555,5.555555555555555,4.555555555555555,1.8209876543209877,1.910653634341934,7.200457476769177,All minus Severe,True
1460,Italy,2020-04-24,5.0,89.0,6.0,2020-04-24,89.0,6.0,5.0,6.741573033707865,6.741573033707865,5.741573033707865,10.438076000504985,-0.5907971989569907,12.07394326637272,All minus Severe,True
1461,Italy,2020-04-25,5.0,88.0,9.0,2020-04-25,89.0,9.0,6.0,10.112359550561797,10.112359550561797,9.112359550561797,18.72869587173336,0.630133541968835,17.59458555915476,All minus Severe,True
1462,Italy,2020-04-26,5.0,87.0,3.0,2020-04-26,88.0,3.0,9.0,3.4090909090909087,3.4090909090909087,2.4090909090909087,1.6701101928374653,-0.12387085864353686,4.942052676825354,All minus Severe,True
1463,Italy,2020-04-27,5.0,87.0,3.0,2020-04-27,87.0,3.0,3.0,3.4482758620689653,3.4482758620689653,2.4482758620689653,5.11296076099881,-1.9836481060799729,6.8801998302179035,All minus Severe,True
1464,Italy,2020-04-28,5.0,86.0,12.0,2020-04-28,87.0,12.0,3.0,13.793103448275861,13.793103448275861,12.793103448275861,68.0142687277051,-3.371166245847405,28.957373142399128,All minus Severe,True
1465,Italy,2020-04-29,5.0,86.0,7.0,2020-04-29,86.0,7.0,12.0,8.13953488372093,8.13953488372093,7.1395348837209305,6.1992969172525685,2.2594509666845166,12.019618800757344,All minus Severe,True
1466,Italy,2020-04-30,5.0,86.0,6.0,2020-04-30,86.0,6.0,7.0,6.976744186046512,6.976744186046512,5.976744186046512,7.9502433747971875,0.4502937023616287,11.503194669731394,All minus Severe,True
1467,Italy,2020-05-01,5.0,86.0,10.0,2020-05-01,86.0,10.0,6.0,11.627906976744185,11.627906976744185,10.627906976744185,24.472687939426716,0.931810958856282,20.32400299463209,All minus Severe,True
1468,Italy,2020-05-02,5.0,86.0,4.0,2020-05-02,86.0,4.0,10.0,4.651162790697675,4.651162790697675,3.6511627906976747,2.6284478096268256,0.4735150592047055,6.828810522190643,All minus Severe,True
1469,Italy,2020-05-03,5.0,86.0,1.0,2020-05-03,86.0,1.0,4.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,0.628718226068145,-1.3913276817495508,1.7169090770983881,All minus Severe,True
1470,Italy,2020-05-04,5.0,86.0,2.0,2020-05-04,86.0,2.0,1.0,2.3255813953488373,2.3255813953488373,1.3255813953488373,7.733910221741482,-4.125160710809009,6.776323501506683,All minus Severe,True
1471,Italy,2020-05-05,5.0,86.0,3.0,2020-05-05,86.0,3.0,2.0,3.488372093023256,3.488372093023256,2.488372093023256,7.8285559762033525,-2.9956210359096023,7.972365221956114,All minus Severe,True
1472,Italy,2020-05-06,5.0,86.0,12.0,2020-05-06,86.0,12.0,3.0,13.953488372093023,13.953488372093023,12.953488372093023,69.55110870740941,-3.3923838655816603,29.299360609767707,All minus Severe,True
1473,Italy,2020-05-07,5.0,86.0,7.0,2020-05-07,86.0,7.0,12.0,8.13953488372093,8.13953488372093,7.1395348837209305,6.1992969172525685,2.2594509666845166,12.019618800757344,All minus Severe,True
1474,Italy,2020-05-08,5.0,86.0,8.0,2020-05-08,86.0,8.0,7.0,9.30232558139535,9.30232558139535,8.30232558139535,13.690798114811097,1.0501141919046715,15.554536970886026,All minus Severe,True
1475,Italy,2020-05-09,2.0,86.0,3.0,2020-05-09,86.0,3.0,8.0,3.488372093023256,3.488372093023256,2.488372093023256,1.9571389940508381,-0.25362447144317324,5.230368657489684,All minus Severe,True
1476,Italy,2020-05-10,2.0,86.0,3.0,2020-05-10,86.0,3.0,3.0,3.488372093023256,3.488372093023256,2.488372093023256,5.219037317468902,-1.9892895465815652,6.966033732628077,All minus Severe,True
1477,Italy,2020-05-11,2.0,86.0,3.0,2020-05-11,86.0,3.0,3.0,3.488372093023256,3.488372093023256,2.488372093023256,5.219037317468902,-1.9892895465815652,6.966033732628077,All minus Severe,True
1478,Italy,2020-05-12,2.0,86.0,2.0,2020-05-12,86.0,2.0,3.0,2.3255813953488373,2.3255813953488373,1.3255813953488373,2.577970073913827,-1.821406026924623,4.472568817622298,All minus Severe,True
1479,Italy,2020-05-13,2.0,86.0,5.0,2020-05-13,86.0,5.0,2.0,5.813953488372093,5.813953488372093,4.813953488372093,19.80800432666306,-3.9092586161974623,13.537165592941648,All minus Severe,True
1480,Italy,2020-05-14,2.0,86.0,3.0,2020-05-14,86.0,3.0,5.0,3.488372093023256,3.488372093023256,2.488372093023256,3.131422390481341,-0.9800096990049978,5.956753885051509,All minus Severe,True
1481,Italy,2020-05-15,2.0,86.0,3.0,2020-05-15,86.0,3.0,3.0,3.488372093023256,3.488372093023256,2.488372093023256,5.219037317468902,-1.9892895465815652,6.966033732628077,All minus Severe,True
1482,Italy,2020-05-16,2.0,87.0,0.0,2020-05-16,86.0,0.0,3.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1483,Italy,2020-05-17,2.0,88.0,1.0,2020-05-17,87.0,1.0,0.0,1.1494252873563218,1.1494252873563218,0.14942528735632177,,,,All minus Severe,True
1484,Italy,2020-05-18,2.0,88.0,1.0,2020-05-18,88.0,1.0,1.0,1.1363636363636365,1.1363636363636365,0.13636363636363646,2.4276859504132235,-2.917518867451374,3.1902461401786475,All minus Severe,True
1485,Italy,2020-05-19,2.0,87.0,0.0,2020-05-19,88.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1486,Italy,2020-05-20,2.0,87.0,0.0,2020-05-20,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1487,Italy,2020-05-21,2.0,87.0,0.0,2020-05-21,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1488,Italy,2020-05-22,1.0,87.0,2.0,2020-05-22,87.0,2.0,0.0,2.2988505747126435,2.2988505747126435,1.2988505747126435,,,,All minus Severe,True
1489,Italy,2020-05-23,1.0,87.0,1.0,2020-05-23,87.0,1.0,2.0,1.1494252873563218,1.1494252873563218,0.14942528735632177,1.2353018892852423,-2.028999771689361,2.3278503464020046,All minus Severe,True
1490,Italy,2020-05-24,1.0,87.0,1.0,2020-05-24,87.0,1.0,1.0,1.1494252873563218,1.1494252873563218,0.14942528735632177,2.4706037785704846,-2.9313329757594935,3.230183550472137,All minus Severe,True
1491,Italy,2020-05-25,1.0,87.0,0.0,2020-05-25,87.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1492,Italy,2020-05-26,1.0,87.0,1.0,2020-05-26,87.0,1.0,0.0,1.1494252873563218,1.1494252873563218,0.14942528735632177,,,,All minus Severe,True
1493,Italy,2020-05-27,1.0,87.0,0.0,2020-05-27,87.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1494,Italy,2020-05-28,1.0,87.0,0.0,2020-05-28,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1495,Italy,2020-05-29,1.0,87.0,0.0,2020-05-29,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1496,Italy,2020-05-30,1.0,87.0,0.0,2020-05-30,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1497,Italy,2020-05-31,1.0,87.0,0.0,2020-05-31,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1498,Italy,2020-06-01,1.0,87.0,1.0,2020-06-01,87.0,1.0,0.0,1.1494252873563218,1.1494252873563218,0.14942528735632177,,,,All minus Severe,True
1499,Italy,2020-06-02,1.0,87.0,1.0,2020-06-02,87.0,1.0,1.0,1.1494252873563218,1.1494252873563218,0.14942528735632177,2.4706037785704846,-2.9313329757594935,3.230183550472137,All minus Severe,True
1500,Italy,2020-06-03,1.0,86.0,0.0,2020-06-03,87.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1501,Italy,2020-06-04,1.0,86.0,1.0,2020-06-04,86.0,1.0,0.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,,,,All minus Severe,True
1502,Italy,2020-06-05,1.0,86.0,0.0,2020-06-05,86.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1503,Italy,2020-06-06,1.0,86.0,0.0,2020-06-06,86.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1504,Italy,2020-06-07,1.0,86.0,0.0,2020-06-07,86.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1505,Italy,2020-06-08,1.0,86.0,0.0,2020-06-08,86.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1506,Italy,2020-06-09,1.0,86.0,0.0,2020-06-09,86.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1507,Italy,2020-06-10,1.0,86.0,1.0,2020-06-10,86.0,1.0,0.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,,,,All minus Severe,True
1508,Italy,2020-06-11,1.0,86.0,1.0,2020-06-11,86.0,1.0,1.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,2.51487290427258,-2.94544606117352,3.271027456522358,All minus Severe,True
1509,Italy,2020-06-12,1.0,86.0,1.0,2020-06-12,86.0,1.0,1.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,2.51487290427258,-2.94544606117352,3.271027456522358,All minus Severe,True
1510,Italy,2020-06-13,1.0,86.0,0.0,2020-06-13,86.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1511,Italy,2020-06-14,1.0,86.0,1.0,2020-06-14,86.0,1.0,0.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,,,,All minus Severe,True
1512,Italy,2020-06-15,1.0,87.0,1.0,2020-06-15,86.0,1.0,1.0,1.1627906976744187,1.1627906976744187,0.16279069767441867,2.51487290427258,-2.94544606117352,3.271027456522358,All minus Severe,True
1513,Italy,2020-06-16,1.0,87.0,0.0,2020-06-16,87.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1514,Italy,2020-06-17,1.0,87.0,0.0,2020-06-17,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1515,Italy,2020-06-18,1.0,88.0,0.0,2020-06-18,87.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1516,Italy,2020-06-19,1.0,88.0,1.0,2020-06-19,88.0,1.0,0.0,1.1363636363636365,1.1363636363636365,0.13636363636363646,,,,All minus Severe,True
1517,Italy,2020-06-20,1.0,88.0,0.0,2020-06-20,88.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1518,Italy,2020-06-21,1.0,88.0,2.0,2020-06-21,88.0,2.0,0.0,2.272727272727273,2.272727272727273,1.272727272727273,,,,All minus Severe,True
1519,Italy,2020-06-22,1.0,88.0,1.0,2020-06-22,88.0,1.0,2.0,1.1363636363636365,1.1363636363636365,0.13636363636363646,1.2138429752066118,-2.0230573910309104,2.295784663758183,All minus Severe,True
1520,Italy,2020-06-23,1.0,88.0,1.0,2020-06-23,88.0,1.0,1.0,1.1363636363636365,1.1363636363636365,0.13636363636363646,2.4276859504132235,-2.917518867451374,3.1902461401786475,All minus Severe,True
1521,Italy,2020-06-24,1.0,88.0,0.0,2020-06-24,88.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1522,Italy,2020-06-25,1.0,88.0,4.0,2020-06-25,88.0,4.0,0.0,4.545454545454546,4.545454545454546,3.545454545454546,,,,All minus Severe,True
1523,Italy,2020-06-26,1.0,88.0,0.0,2020-06-26,88.0,0.0,4.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1524,Italy,2020-06-27,1.0,88.0,0.0,2020-06-27,88.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1525,Italy,2020-06-28,1.0,89.0,0.0,2020-06-28,88.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1526,Italy,2020-06-29,1.0,89.0,1.0,2020-06-29,89.0,1.0,0.0,1.1235955056179776,1.1235955056179776,0.12359550561797761,,,,All minus Severe,True
1527,Italy,2020-06-30,1.0,89.0,1.0,2020-06-30,89.0,1.0,1.0,1.1235955056179776,1.1235955056179776,0.12359550561797761,2.3860623658628963,-2.9039938299258807,3.151184841161836,All minus Severe,True
1528,Italy,2020-07-01,1.0,89.0,1.0,2020-07-01,89.0,1.0,1.0,1.1235955056179776,1.1235955056179776,0.12359550561797761,2.3860623658628963,-2.9039938299258807,3.151184841161836,All minus Severe,True
1529,Italy,2020-07-02,1.0,89.0,0.0,2020-07-02,89.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1530,Italy,2020-07-03,1.0,89.0,0.0,2020-07-03,89.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1531,Italy,2020-07-04,1.0,89.0,0.0,2020-07-04,89.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1532,Italy,2020-07-05,1.0,89.0,0.0,2020-07-05,89.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1533,Italy,2020-07-06,1.0,89.0,0.0,2020-07-06,89.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1534,Italy,2020-07-07,1.0,89.0,0.0,2020-07-07,89.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1535,Italy,2020-07-08,1.0,90.0,0.0,2020-07-08,89.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1536,Italy,2020-07-09,1.0,91.0,3.0,2020-07-09,90.0,3.0,0.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,,,,All minus Severe,True
1537,Italy,2020-07-10,1.0,91.0,0.0,2020-07-10,91.0,0.0,3.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1538,Italy,2020-07-11,1.0,91.0,0.0,2020-07-11,91.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1539,Italy,2020-07-12,1.0,91.0,0.0,2020-07-12,91.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1540,Italy,2020-07-13,1.0,92.0,0.0,2020-07-13,91.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1541,Italy,2020-07-14,1.0,92.0,0.0,2020-07-14,92.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1542,Italy,2020-07-15,1.0,92.0,0.0,2020-07-15,92.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1543,Italy,2020-07-16,1.0,92.0,0.0,2020-07-16,92.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1544,Italy,2020-07-17,1.0,92.0,1.0,2020-07-17,92.0,1.0,0.0,1.0869565217391304,1.0869565217391304,0.08695652173913038,,,,All minus Severe,True
1545,Italy,2020-07-18,1.0,92.0,0.0,2020-07-18,92.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1546,Italy,2020-07-19,1.0,92.0,0.0,2020-07-19,92.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1547,Italy,2020-07-20,1.0,93.0,0.0,2020-07-20,92.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1548,Italy,2020-07-21,1.0,93.0,1.0,2020-07-21,93.0,1.0,0.0,1.0752688172043012,1.0752688172043012,0.07526881720430123,,,,All minus Severe,True
1549,Italy,2020-07-22,1.0,93.0,0.0,2020-07-22,93.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1550,Italy,2020-07-23,1.0,93.0,1.0,2020-07-23,93.0,1.0,0.0,1.0752688172043012,1.0752688172043012,0.07526881720430123,,,,All minus Severe,True
1551,Italy,2020-07-24,1.0,94.0,0.0,2020-07-24,93.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,All minus Severe,True
1552,Italy,2020-07-25,1.0,94.0,0.0,2020-07-25,94.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1553,Italy,2020-07-26,1.0,94.0,0.0,2020-07-26,94.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1554,Italy,2020-07-27,1.0,94.0,0.0,2020-07-27,94.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1555,Italy,2020-07-28,1.0,95.0,0.0,2020-07-28,94.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1556,Italy,2020-07-29,1.0,97.0,0.0,2020-07-29,95.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1557,Italy,2020-07-30,1.0,97.0,0.0,2020-07-30,97.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1558,Italy,2020-07-31,1.0,99.0,0.0,2020-07-31,97.0,0.0,0.0,0.0,0.0,-1.0,,,,All minus Severe,True
1559,Italy,2020-08-01,1.0,101.0,1.0,2020-08-01,99.0,1.0,0.0,1.0101010101010102,1.0101010101010102,0.010101010101010166,,,,All minus Severe,True
1560,Spain + Singapore,2020-04-04,1.0,1290.0,10.0,2020-04-04,,10.0,,,,,,,,All minus Severe,False
1561,Spain + Singapore,2020-04-05,2.0,1295.0,7.0,2020-04-05,1290.0,7.0,10.0,0.5426356589147286,0.5426356589147286,-0.45736434108527135,0.08370891172405504,-1.02444119238422,0.10971251021367723,All minus Severe,False
1562,Spain + Singapore,2020-04-06,2.0,1305.0,19.0,2020-04-06,1295.0,19.0,7.0,1.4671814671814671,1.4671814671814671,0.46718146718146714,0.5171147035460327,-0.9422680158233121,1.8766309501862464,All minus Severe,True
1563,Spain + Singapore,2020-04-07,1.0,1312.0,21.0,2020-04-07,1305.0,21.0,19.0,1.6091954022988506,1.6091954022988506,0.6091954022988506,0.22098448658308475,-0.3121807443739284,1.5305715489716296,All minus Severe,False
1564,Spain + Singapore,2020-04-08,1.0,1316.0,15.0,2020-04-08,1312.0,15.0,21.0,1.1432926829268293,1.1432926829268293,0.14329268292682928,0.1166862305600408,-0.5262308964334892,0.8128162622871478,All minus Severe,False
1565,Spain + Singapore,2020-04-09,2.0,1327.0,19.0,2020-04-09,1316.0,19.0,15.0,1.4437689969604863,1.4437689969604863,0.44376899696048633,0.235215860902985,-0.5068125362311211,1.3943505301520938,All minus Severe,False
1566,Spain + Singapore,2020-04-10,1.0,1329.0,17.0,2020-04-10,1327.0,17.0,19.0,1.281085154483798,1.281085154483798,0.281085154483798,0.1538033856590829,-0.48758323067844656,1.0497535396460425,All minus Severe,False
1567,Spain + Singapore,2020-04-11,2.0,1334.0,18.0,2020-04-11,1329.0,18.0,17.0,1.3544018058690745,1.3544018058690745,0.35440180586907455,0.18757682691826383,-0.49447694771662,1.203280559454769,All minus Severe,False
1568,Spain + Singapore,2020-04-12,2.0,1335.0,15.0,2020-04-12,1334.0,15.0,18.0,1.1244377811094453,1.1244377811094453,0.12443778110944526,0.1327110058164321,-0.5895808460596264,0.8384564082785169,All minus Severe,False
1569,Spain + Singapore,2020-04-13,2.0,1340.0,10.0,2020-04-13,1335.0,10.0,15.0,0.7490636704119851,0.7490636704119851,-0.25093632958801493,0.087344003516204,-0.8301951006979994,0.32832244152196954,All minus Severe,True
1570,Spain + Singapore,2020-04-14,2.0,1344.0,8.0,2020-04-14,1340.0,8.0,10.0,0.5970149253731344,0.5970149253731344,-0.4029850746268656,0.09534417464914235,-1.0081909745750943,0.20222082532136298,All minus Severe,False
1571,Spain + Singapore,2020-04-15,2.0,1345.0,9.0,2020-04-15,1344.0,9.0,8.0,0.6696428571428571,0.6696428571428571,-0.3303571428571429,0.13975805165816324,-1.0630880151765778,0.4023737294622919,All minus Severe,False
1572,Spain + Singapore,2020-04-16,2.0,1348.0,8.0,2020-04-16,1345.0,8.0,9.0,0.5947955390334573,0.5947955390334573,-0.4052044609665427,0.10539747469861759,-1.0415180148078933,0.23110909287480785,All minus Severe,False
1573,Spain + Singapore,2020-04-17,1.0,1352.0,10.0,2020-04-17,1348.0,10.0,8.0,0.741839762611276,0.741839762611276,-0.25816023738872396,0.16152074950030382,-1.0458772622652766,0.5295567874878285,All minus Severe,False
1574,Spain + Singapore,2020-04-18,2.0,1353.0,11.0,2020-04-18,1352.0,11.0,10.0,0.8136094674556213,0.8136094674556213,-0.18639053254437865,0.1475569832989041,-0.9392882062299002,0.5665071411411429,All minus Severe,False
1575,Spain + Singapore,2020-04-19,2.0,1353.0,5.0,2020-04-19,1353.0,5.0,11.0,0.36954915003695493,0.36954915003695493,-0.630450849963045,0.04601052039363552,-1.0508720853260916,-0.21002961459999847,All minus Severe,False
1576,Spain + Singapore,2020-04-20,2.0,1354.0,18.0,2020-04-20,1353.0,18.0,5.0,1.3303769401330376,1.3303769401330376,0.33037694013303764,0.6200559485941562,-1.2129982352923385,1.8737521155584138,All minus Severe,True
1577,Spain + Singapore,2020-04-21,2.0,1357.0,3.0,2020-04-21,1354.0,3.0,18.0,0.22156573116691286,0.22156573116691286,-0.7784342688330872,0.015036505799691199,-1.0187761933491686,-0.5380923443170059,All minus Severe,False
1578,Spain + Singapore,2020-04-22,2.0,1358.0,5.0,2020-04-22,1357.0,5.0,3.0,0.36845983787767134,0.36845983787767134,-0.6315401621223287,0.16807416333550373,-1.435078403819431,0.17199807957477375,All minus Severe,False
1579,Spain + Singapore,2020-04-23,2.0,1360.0,3.0,2020-04-23,1358.0,3.0,5.0,0.22091310751104565,0.22091310751104565,-0.7790868924889544,0.05394314171624649,-1.2343098853365615,-0.32386389964134726,All minus Severe,False
1580,Spain + Singapore,2020-04-24,2.0,1364.0,5.0,2020-04-24,1360.0,5.0,3.0,0.3676470588235294,0.3676470588235294,-0.6323529411764706,0.16760380622837368,-1.4347660405255032,0.17006015817256193,All minus Severe,False
1581,Spain + Singapore,2020-04-25,2.0,1364.0,5.0,2020-04-25,1364.0,5.0,5.0,0.36656891495601174,0.36656891495601174,-0.6334310850439883,0.10018833687360791,-1.2538208939010103,-0.013041276186966377,All minus Severe,False
1582,Spain + Singapore,2020-04-26,1.0,1365.0,1.0,2020-04-26,1364.0,1.0,5.0,0.07331378299120235,0.07331378299120235,-0.9266862170087976,0.015737738753536692,-1.1725685002168127,-0.6808039338007825,All minus Severe,False
